ID,GlideNumber,Country,OtherCountry,long,lat,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity
4742,,Spain,,-0.076316,39.8586,53290.58,4/18/19,4/23/19,FloodList,0,100,Torrential Rain,1.5
4743,,Argentina,,-60.5494,-26.8541,490723.5,4/20/19,4/23/19,FloodList,2,1800,Torrential Rain,1.5
4744,,Canada,,-72.5748,46.366,28713.07,4/19/19,4/23/19,International Charter,1,1500,Heavy Rain and Ice Melt,1.5
4746,,India,Bangladesh,87.4662,21.5427,123330.04,5/3/19,5/7/19,FloodList,43,1400000,Tropical Cyclone Fani,1.5
4747,,USA,,-90.9839,38.3936,429706.84,4/30/19,6/10/19,FloodList,2,0,Heavy Rain,1.5
4748,,USA,,-96.279,30.3126,79587.68,5/6/19,5/14/19,FloodList,4,0,Torrential Rain,1.5
4745,,Mozambique,,37.9792,-15.3746,194823.17,4/30/19,5/7/19,FloodList,38,20000,Tropical Storm Kenneth,1.5
4749,,Italy,,12.5429,43.7947,22050.47,5/12/19,5/14/19,FloodList,0,20,Heavy Rain,1
4750,,Saudi Arabia,,45.2538,18.5395,238156.72,5/22/19,5/27/19,FloodLIst,1,36,Torrential Rain,1
4751,,USA,,-95.2398,36.7091,250078.73,5/20/19,5/27/19,FloodLIst,0,4000,Heavy Rain,2
4752,,India,,91.5736,23.4991,9467.55,5/24/19,5/27/19,FloodLIst,0,750,Heavy Rain,1.5
4753,,Afghanistan,,67.8941,34.6678,133359.74,5/22/19,5/26/19,FloodList,24,1500,Torrential Rain,1.5
4754,,Tajikistan,Afghanistan,69.3539,37.4198,106545.57,6/4/19,6/10/19,FloodList,5,40,Torrential Rain,1.5
4755,,China,,111.319,24.5554,470032.43,6/7/19,6/10/19,FloodList,13,50000,Monsoonal Rain,1.5
4756,,Romania,,26.6531,45.6237,88755.01,5/31/19,6/10/19,FloodList,0,260,Heavy Rain,1
4757,,Libya,,12.6913,24.5547,151026.83,6/3/19,6/10/19,FloodList,2,3000,Heavy Rain,1.5
4758,,Mexico,,-103.182,20.1758,34619.97,6/2/19,6/6/19,FloodLIst,5,2000,Torrential Rain,1.5
4759,,Bosnia,Serbia,19.2978,44.0893,27244.66,6/1/19,6/5/19,Flood List,0,159,Heavy Rain,1
4760,,Colombia,,-73.8614,0.698152,193568.08,6/21/19,6/23/19,FloodList,2,0,Torrential Rain,1
4761,,Switzerland,,7.12404,46.5497,5258.68,6/21/19,6/24/19,FloodList,0,0,Torrential Rain,1
4762,,Hungary,,20.1639,47.2624,14047.33,6/19/19,6/24/19,FloodList,0,0,Heavy Rain,1
4763,,Poland,,22.4403,51.7983,20826.64,6/19/19,6/23/19,FloodList,0,20,Torrential Rain,1
4764,,Turkey,,41.0474,40.7062,12361.41,6/18/19,6/20/19,FloodList,3,0,Torrential Rain,1.5
4765,,Philippines,,123.493,8.22284,5390.18,6/3/19,6/23/19,FloodList,0,45000,Heavy Rain,1.5
4766,,Mongolia,,111.071,47.2037,85984.41,6/15/19,6/19/19,FloodList,0,0,Heavy Rain,1
4767,,Uruguay,,-55.9719,-32.7446,38380.48,6/11/19,6/24/19,FloodList,0,5400,Heavy Rain,1.5
4768,,Nepal,,84.1505,27.6926,87390.9,7/11/19,7/13/19,FloodList,30,300,Monsoonal Rain,1.5
4769,,Bangladesh,,89.3518,25.1859,34209.79,7/10/19,7/13/19,FloodList,0,10000,Monsoonal Rain,1
4770,,USA,,-76.6469,39.0794,25782.65,7/10/19,7/12/19,FloodList,2,100,Torrential Rain,1.5
4771,,USA,,-91.751,30.1493,58048.15,7/9/19,7/13/19,FloodList,0,50,Torrential Rain and Tropical Storm,1.5
4772,,India,,94.3944,27.3531,67022.92,6/27/19,7/13/19,FloodList,3,50000,Monsoonal Rain,1
4773,,Pakistan,,73.3624,36.1403,30502.4,7/7/19,7/13/19,FloodList,0,100,Glacial Lake Outburst,2
4774,,China,,114.981,29.0047,364955.86,7/1/19,7/13/19,FloodList,0,6351,Monsoonal Rain,1
4775,,India,,74.748,20.2969,113845.85,7/1/19,7/5/19,FloodList,36,0,Torrential Rain,1.5
4776,,Japan,,130.866,32.591,32382.22,6/28/19,7/10/19,FloodList,0,1000000,Heavy Rain,2
4777,,Russia,,102.485,58.9111,413323.05,6/25/19,7/10/19,FloodList,18,3000,Heavy Rain,1.5
4778,,Yemen,,43.5712,15.1183,30368.53,7/30/19,8/9/19,FloodList,12,500,Torrential Rain,1.5
4779,,Guatamala,,-90.9716,15.0994,16345.25,8/4/19,8/9/19,FloodList,0,300,Torrential Rain,1
4780,,Italy,,10.118,45.9656,14811.34,8/6/19,8/9/19,FloodList,0,146,Torrential Rain,1
4781,,Myanmar,,96.4728,17.3974,176886.25,7/15/19,8/9/19,FloodList,0,46000,Monsoonal Rain,1.5
4782,,Nigeria,,12.6418,9.80315,106018.64,8/1/19,8/9/19,FloodList,7,6000,Heavy Rain,1.5
4783,,Brazil,,-36.3503,-8.49416,57167.37,7/22/19,8/1/19,FloodLIst,8,0,Heavy Rain,1.5
4784,,India,,76.0842,11.4575,94518.75,8/6/19,8/9/19,FloodList,0,22000,Monsoonal Rain,1.5
4785,,India,,83.4825,19.1145,302736.26,8/5/19,8/9/19,FloodList,25,112500,Monsoonal Rain,1.5
4786,,Sudan,,33.9212,14.8262,228503.64,8/7/19,8/29/19,FloodList,54,100000,Heavy Rain,1.5
4787,,Mauritania,,-12.4481,15.6427,25276.68,8/25/19,8/29/19,FloodLIst,5,0,Heavy Ran,1
4788,,Morocco,,-9.33038,28.6327,57765.53,8/20/19,8/28/19,FloodList,7,0,Torrential Rain,1
4789,,Japan,,130.545,32.9506,10883.12,8/28/19,8/29/19,FloodList,2,800000,Heavy Rain,1.5
4790,,Bahamas,USA,-78.4266,26.622,1721.4,9/1/19,9/4/19,FloodList,5,30000,Tropical Storm Dorian,2
4791,,Algeria,,7.82923,36.8552,1566.33,9/1/19,9/2/19,FloodList,0,40,Torrential Rain,1
4792,,Central African Republic,,17.1452,7.22255,70469.71,8/19/19,8/22/19,FloodList,1,725,Heavy Rain,1
4793,,Russia,,134.553,44.7995,86510.96,8/25/19,8/30/19,FloodList,0,170,Heavy Rain,1
4794,,Nigeria,Niger,9.42519,12.7565,1048396.98,9/1/19,9/14/19,FloodList,57,50000,Heavy Rain,1.5
4795,,Cambodia,Laos,105.479,14.5905,146785.96,9/5/19,9/14/19,FloodList,7,50000,Heavy Rain,1.5
4796,,Spain,,-1.0908,38.0496,9114.7,9/12/19,9/14/19,FloodList,3,300,Torrential Rain,1.5
4797,,USA,,-95.4473,29.4687,33023.95,9/19/19,9/22/19,FloodList,6,0,Tropical Storm Imelda,2
4798,,India,,74.3521,25.3928,180233.95,9/13/19,9/22/19,FloodList,0,4500,Monsoonal Rain,1.5
4799,,India,,77.3956,24.1511,236728.11,9/15/19,9/22/19,FloodList,0,45000,Monsoonal Rain,1.5
4800,,Japan,,138.636,36.3432,122626,10/12/19,10/15/19,FloodList,73,230000,Tropical Storm Hagibis,2
4801,,Cameroon,,14.6213,12.1578,10557.47,10/1/19,10/15/19,FloodList,0,0,Heavy Rain,1
4803,,Honduras,,-87.8662,15.2835,14279.32,10/8/19,10/12/19,FloodList,0,200,Torrential Rain,1.5
4802,,Oman,,57.2296,19.8969,72575.92,9/24/19,9/29/19,FloodList,0,10,Tropical Storm Hikaa,1.5
4804,,Ivory Coast,,-4.01053,5.82018,34664.28,10/4/19,10/12/19,FloodList,2,120,Heavy Rain,1.5
4805,,Nigeria,,6.90135,7.69921,88014.67,9/25/19,10/15/19,FloodList,2,20000,Heavy Rain,1.5
4806,,Kenya,,39.9339,3.34308,35197.09,10/5/19,10/15/19,FloodList,0,1000,Heavy Rain,1
4807,,Sudan,,25.36,14.086,148559.72,10/4/19,10/7/19,FloodList,0,1600,Torrential Rain,1
4808,,Senegal,,-15.5163,15.5202,60942.37,9/10/19,9/20/19,FloodList,0,4500,Heavy Rain,1
4809,,Venezuela,,-72.2284,9.77189,24680.9,10/5/19,10/15/19,FloodList,6,2000,Heavy Rain,1.5
4810,,Mexico,,-96.5636,16.0814,9327.84,9/27/19,10/5/19,FloodList,2,500,Tropical Storm Narda,1.5
4811,,South Korea,,128.565,36.1376,28112.69,10/2/19,10/7/19,FloodList,10,1500,Tropical Storm Mitag,1.5
4812,,Uruguay,,-55.9224,-33.7487,73269.14,10/12/19,10/18/19,FloodList,0,270,Heavy Rain,1
4813,,South Sudan,,30.5066,6.49722,323373.63,10/12/19,10/18/19,FloodList,0,0,Heavy Rain,1.5
4814,,Tanzania,,36.8657,-5.45658,113250.01,10/12/19,12/6/19,FloodList,29,0,Heavy Rain,1.5
4815,,Ecuador,,-76.8306,-1.5563,47965.6,10/20/19,11/6/19,FloodList,1,100,Heavy Rain,1
4816,,Iran,,54.7553,35.8903,213508.44,10/25/19,11/6/19,FloodList,2,0,Heavy Rain,1.5
4817,,Togo,Benin,1.7547,8.06093,64158.06,10/23/19,11/6/19,FloodList,0,0,Heavy Rain,1.5
4818,,Kenya,,39.4143,0.728006,232028.01,10/10/19,12/6/19,FloodList,100,18000,Heavy Rain,1.5
4819,,Ghana,,0.146375,5.81812,7285.63,10/25/19,10/30/19,FloodList,0,0,Heavy Rain,1
4820,,Nigeria,,7.51994,7.92221,229359.19,10/15/19,11/19/19,FloodList,18,42000,Heavy Rain,2
4821,,Colombia,,-75.2965,7.7648,66443.64,10/28/19,11/6/19,FloodLIst,0,8400,Heavy Rain,1.5
4822,,India,,94.2459,27.0678,106818.77,10/25/19,11/6/19,FloodList,2,1000,Heavy Rain,1
4823,,Japan,,140.269,36.7389,23763.91,10/25/19,10/31/19,FloodLIst,10,0,Typhoon 21,1.5
4824,,Austria,,12.8645,47.2165,16413.21,11/15/19,11/19/19,FloodList,1,60,Heavy Rain,1
4825,,Democratic  Republic of the Congo,Central African Republic,23.2321,2.83151,678566.71,11/1/19,12/6/19,FloodList,0,98000,Heavy Rain,1.5
4826,,United Kingdom,,-2.10528,51.984,8038.29,11/7/19,11/19/19,FloodList,0,100,Heavy Rain,1
4827,,Philippines,,121.241,14.5587,24395.15,11/14/19,11/19/19,FloodList,0,2000,Tropical Storm Ramon,1.5
4828,,Burundi,,30.0613,-3.46972,14360.73,12/4/19,12/6/19,FloodList,26,0,Torrential Rain,1.5
4829,,Uganda,,33.3521,2.39222,78161.92,11/15/19,12/6/19,FloodList,4,1000,Heavy Rain,1.5
4830,,Somalia,Ethiopia,42.6557,1.59494,271254.58,10/21/19,12/6/19,FloodList,0,270000,Heavy Rain,1.5
4831,,Philippines,,121.142,16.158,132059.69,12/2/19,12/6/19,FloodList,17,500000,Tropical Storm Kammuri/Tisoy,2
4833,,Malaysia,,102.584,4.41537,38171.31,11/30/19,12/6/19,Validation,2,15000,Heavy Rain,1.5
4832,,India,Sri Lanka,78.8554,10.8488,104755.46,11/30/19,12/6/19,FloodList,30,1000,Heavy Rain,1.5
4834,,Mexico,USA,-107.661,28.4836,397450.44,11/27/19,12/4/19,FloodList,3,500,Heavy Rain,1
4835,,Brazil,,-39.27,-12.9063,173355.12,11/25/19,11/27/19,FloodList,0,300,Torrential Rain,1.5
4836,,Israel,,35.3316,32.8622,2433.25,1/4/20,1/9/20,FloodList,6,0,Torrential Rain,1
4837,,Turkey,,32.5109,36.8055,22878.53,1/4/20,1/9/20,FloodList,2,0,Torrential Rain,1
4838,,Angola,,14.3491,-8.58141,78864.62,1/3/20,1/5/20,FloodList,0,1250,Heavy Rain,1
4839,,Peru,,-75.0739,-9.82611,206909.78,1/1/20,1/8/20,FloodList,0,150,Heavy Rain,1.5
4840,,Colombia,,-76.6822,6.78628,51192.41,12/30/19,1/5/20,FloodList,0,0,Heavy Rain,1.5
4841,,Malawi,,33.5996,-13.6739,7076.28,12/25/19,1/8/20,FloodList,0,0,Heavy Rain,1.5
4842,,Zambia,,31.15,-13.8712,51482.86,12/25/19,1/8/20,FloodList,0,1500,Heavy Rain,1.5
4842,,Mozambique,,38.8699,-12.5865,119825.42,12/26/19,1/8/20,FloodList,5,8500,Heavy Rain,1.5
4843,,Tanzania,,36.8162,-7.55143,104721.22,12/27/19,12/31/19,FloodLIst,0,300,Heavy Rain,1.5
4844,,Rwanda,,29.9252,-2.0069,17894.83,12/24/19,12/26/19,FloodList,12,550,Torrential Rain,2
4845,,Burundi,,29.3561,-3.3578,3619.67,12/20/19,12/22/19,FloodList,14,250,Torrential Rain,2
4846,,Republic of Congo,Democratic Republic of Congo,18.1596,-1.11981,585146.24,11/1/19,1/9/20,FloodList,0,5000,Heavy Rain,2
4847,,Uganda,,32.8573,2.14484,93390.88,12/13/19,12/20/19,FloodList,7,300,Heavy Rain,1.5
4848,,Madagascar,,47.3075,-15.9616,205041.88,12/9/19,12/14/19,FloodList,2,250,Tropical Storm Belna,1.5
4849,,South Africa,,28.0818,-26.6255,52857.06,12/8/19,12/12/19,FloodList,1,300,Heavy rain,1.5
4850,,Rwanda,,29.8881,-2.08125,21120.51,12/2/19,12/6/19,FloodList,0,36,Torrential Rain,1
4851,,Somalia,,48.5447,7.15701,92385.87,12/6/19,12/10/19,FloodList,1,250,Tropical Storm Pawan,1.5
4852,,Uganda,,31.5459,1.93421,50519.47,12/4/19,12/7/19,FloodList,16,150,Torrential Rain,1.5
4853,,Peru,,-76.9791,-5.92065,322182.75,12/15/19,12/31/19,FloodList,0,100,Heavy Rain,1
4854,,USA,,-86.728,35.6388,138726.87,12/28/19,12/31/19,FloodList,2,0,Heavy Rain,1.5
4855,,Colombia,,-73.9604,3.49981,127300.56,12/25/19,12/27/19,FloodList,8,15,Torrential Rain,1.5
4856,,Peru,,-75.643,-9.73816,261687.68,12/6/19,12/14/19,FloodList,0,500,Heavy Rain,1
4857,,Colombia,,-77.3255,1.69119,50331.67,12/6/19,12/12/19,FloodList,0,0,Heavy Rain,1
4858,,Indonesia,,125.175,1.88743,23321.44,1/1/20,1/5/20,FloodList,2,0,Heavy  Rain,1
4859,,Indonesia,,107.508,-6.53346,24986.75,1/1/20,1/9/20,FloodList,53,173000,Heavy Rain,2
4860,,Indonesia,,100.184,1.94961,11674.16,12/28/19,12/30/19,FloodList,5,100,Heavy Rain,1.5
4861,,Sri Lanka,,80.8349,7.92226,44781.54,12/20/19,12/27/19,FloodList,1,15500,Heavy Rain,1.5
4862,,Spain,,0.62926,40.8939,15420.14,1/20/20,1/27/20,FloodList,13,2000,Storm Surge Gloria,2
4863,,Mozambique,,36.8657,-16.2229,401249.74,1/17/20,1/22/20,FloodList,28,10000,Heavy Rain,1.5
4864,,Argentina,,-64.1372,-25.5944,210946.78,1/15/20,1/18/20,FloodLIst,0,250,Heavy Rain,1
4865,,Zimbabwe,,27.1663,-18.3012,75329.36,1/17/20,1/22/20,FloodList,0,40,Heavy Rain,1
4866,,Indonesia,,107.88,-6.85599,14792.85,1/23/20,1/27/20,FloodList,0,16000,Heavy Rain,1.5
4867,,Madascar,,47.1838,-18.9495,443085.58,1/20/20,1/27/20,FloodList,26,40000,Heavy Rain,2
4868,,Brazil,,-45.9013,-19.3982,115219.89,1/20/20,1/27/20,FloodList,50,2000,Torrential Rain,1.5
4869,,Peru,,-71.2386,-14.5764,146371.91,2/9/20,2/18/20,FloodList,2,1600,Heavy Rain,1.5
4870,,Zimbabwe,,27.7849,-18.2455,73436.23,2/11/20,2/17/20,FloodList,1,160,Heavy Rain,1
4871,,United Kingdom,,-1.8331,51.8482,47727.56,2/16/20,2/17/20,FloodList,2,20,Heavy Rain Storm Dennis,1.5
4872,,Mozambique,,35.2821,-18.0132,172916.51,2/12/20,2/17/20,FloodList,2,2000,Heavy Rain,1.5
4873,,Australia,,148.607,-27.4929,816540.49,2/7/20,2/17/20,FloodList,1,0,Heavy Rain,1
4874,,Burundi,,29.987,-3.40766,17373.89,2/7/20,2/17/20,FloodList,3,1000,Heavy Rain,1.5
4875,,Tanzania,,35.2821,-7.77357,266334.32,2/1/20,2/17/20,FloodList,40,15000,Heavy Rain,2
4876,,USA,,-88.3364,31.8833,108059.77,2/10/20,2/17/20,FloodList,0,300,Heavy Rain,2
4877,,Madagascar,,48.7673,-14.4876,71740.55,3/13/20,3/17/20,FloodList,4,2000,Tropical Storm Herold,1.5
4878,,Colombia,,-72.6243,6.44993,34354.65,3/14/20,3/16/20,FloodList,1,400,Torrential Rain,1
4879,,Pakistan,,71.0365,33.3026,116828.75,3/6/20,3/17/20,FloodList,33,1200,Heavy Rain,1.5
4880,,Angola,,15.6605,-10.5036,157818.46,3/8/20,3/17/20,FloodList,2,1700,Heavy Rain,1.5
4881,,Egypt,,30.7541,29.0213,22124.19,3/12/20,3/15/20,FloodList,5,0,Heavy Rain,1
4882,,Zambia,,29.9623,-10.2504,101083.2,3/4/20,3/17/20,FloodLIst,0,0,Heavy Rain,1.5
4883,,Iran,,47.8271,33.9716,96629.85,2/24/20,3/10/20,FloodLIst,0,0,Heavy Rain,1.5
4884,,Burundi,,30.086,-3.08566,13769.59,3/2/20,3/8/20,FloodList,1,185,Heavy Rain,1.5
4885,,Rwanda,,29.8633,-1.99445,15283.09,3/2/20,3/5/20,FloodLIst,10,0,Heavy Rain,1.5
4886,,Indonesia,,120.523,-1.3702,34166.52,3/5/20,3/15/20,FloodList,0,300,Heavy Rain,1
4887,,Bolivia,,-64.5579,-15.8678,130235.52,3/2/20,3/10/20,FloodList,0,600,Heavy Rain,1
4888,,Vietnam,,105.183,20.691,50183.18,3/2/20,3/10/20,FloodList,2,1000,Heavy Rain,1
4889,,Indonesia,,107.063,-6.45856,18058.92,2/24/20,3/10/20,FloodList,0,17000,Heavy Rain,1.5
4890,,Colombia,,-76.8801,7.49274,22501.07,4/1/20,4/3/20,FloodList,0,500,Heavy Rain,1
4891,,Spain,,-0.101059,40.132,4269.15,4/1/20,4/2/20,FloodList,0,91,Torrential Rain,1.5
4892,,Papua New Guinea,,146.752,-6.92513,14567.65,4/1/20,4/3/20,FloodList,0,0,Heavy Rain,1
4893,,Indonesia,,107.286,-6.70697,12749.15,3/31/20,4/3/20,FloodList,1,300,Heavy Rain,1.5
4894,,Afghanistan,,65.6424,33.826,220551.72,3/21/20,4/3/20,FloodList,11,1200,Heavy Rain,1.5
4895,,Zambia,,30.9025,-10.0901,91521.53,3/4/20,4/24/20,FloodList,0,0,Heavy Rain,1.5
4896,,Democratic Republic of Congo,,26.7456,-3.24494,180311.71,3/17/20,4/3/20,FloodList,36,78000,Heavy Rain,2
4897,,Kenya,,36.5935,1.16343,154389.9,3/27/20,4/27/20,FloodList,1,3000,Heavy Rain,1.5
4898,,Peru,,-76.8801,-7.01073,152175.01,3/28/20,4/2/20,FloodList,0,120,Heavy Rain,1.5
4899,,USA,,-83.7588,39.3553,126521.34,3/22/20,4/3/20,FloodList,8,30,Heavy Rain,1.5
4900,,Tanzania,,34.2182,-4.51236,184333.48,4/24/20,4/27/20,FloodList,2,10000,Heavy Rain,1.5
4901,,Djibouti,,42.6804,11.6851,10321.78,4/21/20,4/26/20,FloodList,8,0,Torrential Rain,2
4902,,Burkina Faso,,-1.11554,13.3432,42577.65,4/19/20,4/26/20,FloodList,0,2000,Torrential Rain,1.5
4903,,Burundi,Rwanda,29.9375,-2.76312,41569.31,4/19/20,4/26/20,FloodList,9,0,Heavy Rain,1.5
4904,,Indonesia,,101.867,-2.11727,52988.23,4/22/20,4/26/20,FloodList,0,2000,Heavy Rain,1
4905,,Vietnam,,106.172,17.8886,15289.41,4/22/20,4/26/20,FloodList,3,0,Torrential Rain,1
4906,,Angola,,14.2007,-9.13908,77631.98,4/18/20,4/24/20,FloodList,11,90,Heavy Rain,1.5
4907,,New Caledonia,,165.854,-21.4883,8299.71,4/18/20,4/22/20,FloodList,0,0,Torrential Rain,1
4908,,Yemen,,44.4372,13.2586,18949.28,4/20/20,4/22/20,FloodList,10,0,Torrential Rain,1.5
4909,,Iran,,54.1614,33.0386,216986.62,4/10/20,4/16/20,FloodList,7,300,Heavy Rain,1.5
4910,,Canada,,-107.216,53.3026,169211,4/25/20,4/27/20,FloodList,0,0,Ice Jam,1
4911,,Somalia,Ethiopia,47.0848,6.14157,428331.4,4/20/20,4/28/20,FloodList,10,81000,Heavy Rain,1.5
4912,,Chad,,18.0854,9.62794,134488.38,4/20/20,4/26/20,FloodList,0,2062,Heavy Rain,1
4913,,Uzbekistan,Kazakhstan,55.844,41.2451,84662.22,5/1/20,5/11/20,NASA-Earth-Observatory,4,70000,Dam break,2
4914,,Sri Lanka,,80.8597,7.83549,46625.9,5/17/20,5/20/20,FloodList,2,1100,Tropical Storm Amphan,1.5
4915,,USA,,-84.4764,43.2488,6215.87,5/18/20,5/20/20,FloodList,0,10000,Dam breaks and Heavy Rain,2
4916,,Democratic Republic Congo,,17.6153,-3.82262,84572.69,5/16/20,5/20/20,FloodList,0,500,Heavy Rain,1.5
4917,,Algeria,,12.6666,31.6837,91355.8,5/16/20,5/18/20,FloodLIst,1,0,Heavy Rain,1
4918,,Ecuador,,-77.9936,-2.68377,24825.78,5/16/20,5/19/20,FloodList,2,15,Heavy Rain,1
4921,,India,Bangladesh,85.4517,21.3074,171281.57,5/19/20,5/20/20,NASA-Earth-Observatory,0,10000,Tropical Storm Amphan,2
4919,,India,,94.7779,27.3406,37966.71,5/23/20,6/3/20,FloodList,30,10000,Tropical Storm Amphan,2
4922,,Honduras,Guatamala,-86.3569,14.7996,48913.88,5/26/20,6/3/20,FloodList,14,200,Tropical Storm Amanda,1
4923,,Oman,,54.5326,18.3982,95375,5/27/20,5/31/20,FloodList,1,100,Torrential Rain,1.5
4924,,Central African Republic,,17.0214,4.58231,65353.26,5/24/20,5/30/20,FloodList,3,0,Torrential Rain,1
4925,,Uganda,,31.0263,0.013018,47454.12,5/21/20,5/25/20,FloodLIst,8,300,Torrential Rain,1.5
4926,,Indonesia,,116.874,-0.352141,17703.47,5/22/20,5/30/20,FloodList,0,5200,Heavy Rain,1.5
4927,,India,,75.2676,20.3337,199450.79,6/2/20,6/3/20,Tropical Storm Track,0,0,Tropical Storm Nisarga,1.5
4928,,El Salvador,Guatamala,-89.623,17.3911,253817.46,6/2/20,6/3/20,Tropical Storm Track,0,0,Tropical Storm Cristobal,1.5
4929,,Cote D'Iavoir,,-4.08476,5.57193,7806.57,6/24/20,6/26/20,FloodList,5,0,Torrential Rain,1
4930,,China,,105.974,28.5987,251526.7,6/15/20,7/5/20,FloodList,20,70000,Monsoonal Rain,1.5
4931,,Uruguay,,-56.0461,-33.1035,112272.14,6/22/20,6/26/20,FloodList,0,360,Torrential Rain,1
4932,,Ukraine,,30.0613,49.3154,195643.94,6/22/20,6/26/20,FloodList,3,470,Heavy Rain,1.5
4933,,Turkey,,29.455,40.9477,2780.13,6/23/20,6/25/20,FloodLIst,1,0,Torrential Rain,1
4934,,Mongolia,,106.222,46.3877,423250.41,6/21/20,6/25/20,FloodList,2,300,Heavy Rain,1.5
4935,,Malaysia,,103.055,2.4561,30344.28,6/20/20,6/25/20,FloodList,0,1000,Heavy Rain,1.5
4920,,India,,95.3099,27.9475,59427.38,6/20/20,7/30/20,FloodList,0,30000,Monsoonal Rain,1
4936,,Canada,,-99.4462,50.2241,78874.8,7/1/20,7/5/20,FloodList,0,240,Heavy Rain,1.5
4937,,China,,101.595,24.3375,154387.06,6/29/20,7/3/20,FloodList,3,0,Torrential Rain,1.5
4938,,China,,112.507,31.0754,107563.03,6/27/20,7/30/20,FloodList,0,9722,Monsoonal Rain and Dam release,2
4939,,Bangladesh,,89.8168,24.7648,44109.91,6/30/20,7/30/20,FloodList,0,30000,Monsoonal Rain,1.5
4940,,Poland,,22.4898,51.1537,47884.2,6/29/20,7/5/20,FloodList,0,300,Heavy Rain,1
4941,,Ukraine,,23.628,49.2688,33791.16,6/22/20,7/5/20,FloodList,3,775,Heavy Rain,1.5
4942,,Japan,,131.039,32.6655,28547.82,6/29/20,7/5/20,FloodList,34,0,Heavy Rain,2
4943,,India,,80.538,27.5459,293809.73,7/12/20,7/18/20,FloodList,2,0,Monsoonal Rain,1.5
4944,,Italy,,13.7677,37.8936,3124.91,7/14/20,7/17/20,FloodList,0,0,Torrential Rain,1.5
4945,,Colombia,,-75.2965,3.46299,259423.03,7/5/20,7/18/20,FloodList,5,660,Heavy Rain,1.5
4946,,Indonesia,,121.835,-3.98697,39202.49,7/11/20,7/18/20,FloodList,17,5000,Heavy Rain,1.5
4947,,Niger,Mali,1.16086,15.5369,390094.45,7/1/20,7/30/20,FloodList,9,15000,Heavy Rain,1.5
4948,,South Korea,,127.056,36.3489,23218.8,7/29/20,7/30/20,FloodList,2,0,Torrential Rain,1.5
4949,,Myanmar,,96.2625,23.1743,46562.48,7/15/20,7/30/20,FloodList,0,6516,Monsoonal Rain,1
4950,,Japan,,140.467,38.4991,32493.26,7/27/20,7/30/20,FloodLIst,0,2500,Torrential Rain,1.5
4951,,Mexico,USA,-100.09,26.7687,199637.34,7/25/20,7/29/20,FloodList,2,0,Tropical Storm Hanna,1.5
4952,,Afghanistan,,67.7209,34.916,130814.57,8/25/20,8/27/20,FloodList,35,0,Torrential Rain,2
4953,,Pakistan,,68.2157,26.9573,97006.28,8/24/20,8/27/20,FloodList,0,1300,Monsoonal Rain,1.5
4954,,Chad,Camaroon,14.6461,10.199,107557.64,8/10/20,8/27/20,FloodList,10,38000,Heavy Rain,2
4955,,Kenya,,37.2021,2.75012,36805.21,8/20/20,8/27/20,FloodList,0,5000,Dam Release and Heavy Rain,1.5
4956,,Haiti,Dominican Republic,-70.9046,18.9079,61964.98,8/21/20,8/25/20,FloodList,11,0,Tropical Storm Laura,2
4957,,Uganda,,30.3334,0.385265,23665.6,8/19/20,8/22/20,FloodList,1,0,Torrential Rain,1
4958,,Sudan,South Sudan,31.0757,10.3029,885004.46,7/28/20,8/27/20,FloodList,0,200000,Heavy Rain,2
4959,,Mali,,-0.694903,16.1702,178502.15,7/20/20,8/27/20,FloodList,0,5400,Heavy Rain,1.5
4960,,Nigeria,,7.86635,10.0672,330402.23,8/5/20,8/27/20,FloodList,3,15000,Heavy Rain,1.5
4961,,India,,77.4698,24.7095,613621.12,8/21/20,8/27/20,FloodList,13,60,Monsoonal Rain,1.5
4962,,USA,Haiti,-70.9417,19.5642,138227.84,8/22/20,8/30/20,FloodList,72,600000,Tropical Storm Laura,2
4963,,India,,95.0377,27.8486,90592.23,9/13/20,9/16/20,FloodList,1,0,Monsoonal Rain,1
4964,,USA,,-86.5796,32.6508,193717.87,9/15/20,9/18/20,FloodList,0,0,Tropical Storm Sally,2
4965,,Mozambique,,38.1276,-14.5813,293973.02,10/2/20,10/25/20,FloodList,22,5000,Heavy Rain,1.5
4966,,Vietnam,,107.833,15.8548,52752.51,10/6/20,10/25/20,FloodList,75,900000,Heavy Rain,2
4967,,Nigeria,,6.25802,7.77412,118736.41,9/15/20,10/25/20,FloodList,155,25000,Heavy Rain,1.5
4968,,Togo,,0.777334,9.71016,25645.64,9/15/20,10/21/20,FloodLIst,11,16000,Heavy Rain,1.5
4969,,India,,79.2266,17.3444,125991.06,10/16/20,10/25/20,FloodList,6,2100,Monsoonal Rain,1.5
4970,,Nicaragua,Honduras,-89.6592,16.6216,412060.38,11/4/20,11/9/20,FloodList,40,0,Tropical Storm Eta,1.5
4971,,Republic of Congo,,15.9575,1.24751,142623.1,9/1/20,11/9/20,FloodList,0,3000,Heavy Rain,1.5
4972,,Indonesia,,99.7884,1.20606,69428.83,11/4/20,11/9/20,FloodList,0,3000,Heavy Rain,1
4973,,Zimbawe,,31.1995,-17.7014,109134.15,11/6/20,11/9/20,FloodList,2,0,Torrential Rain,1
4974,,Uganda,,30.7541,0.943119,39102.48,11/6/20,11/9/20,FloodList,1,800,Torrential Rain,1
